NOME,DISTRITO
Colégio Bissaya Barreto,Coimbra
Centro Educativo dos Olivais,Coimbra
"Externato Infantil ""O Despertar""",Aveiro
Colégio da Gandarinha - Fundação Condessa Penha Longa,Aveiro
Escola Pedro Teixeira,Coimbra
Jardim Escola João De Deus Estarreja,Aveiro
Jardim Escola João De Deus Coimbra 2,Coimbra
Jardim Escola João De Deus Coimbra 1,Coimbra
Jardim Escola João De Deus Castelo Branco,Castelo Branco
Centro Social Padres Redentoristas,Castelo Branco
"Externato Infantil ""Paraíso dos Pequeninos""",Aveiro
Colégio Santa Eulália,Aveiro
Colégio de Lamas,Aveiro
Jardim Infantil Pestalozzi,Lisboa
Jardim Escola João de Deus - Estrela,Lisboa
Jardim Escola João de Deus - Olivais,Lisboa
Externato A Falinha,Leiria
Conservatório Regional de Música da Covilhã,Castelo Branco
Instituto Educativo do Juncal,Leiria
Jardim Escola João de Deus Alcobaça,Leiria
Externato de S. Miguel de Refojos,Braga
Colégio Infantil De Nossa Senhora Do Amparo,Bragança
Externato de Nossa Senhora da Penha de França,Lisboa
Externato das Pedralvas,Lisboa
Externato Primário da Associação Pró-Infância Santo António de Lisboa,Lisboa
Colégio Planalto,Lisboa
Externato Paroquial de Nossa Senhora da Conceição,Lisboa
Colégio de Nossa Senhora de Fátima,Leiria
Colégio Conciliar de Maria Imaculada,Leiria
Escola de Santa Clara,Bragança
Centro Social Do Sagrado Coração De Jesus,Bragança
Jardim Escola João De Deus Leiria,Leiria
Jardim do Fraldinhas,Leiria
Escola Pátio da Inês,Leiria
Colégio Luso Internacional do Centro - CLIC,Leiria
Colégio Didálvi,Braga
Colégio da Casa do Menino Deus - Escola Particular e Cooperativa de 1º Ciclo,Braga
Colégio D. Pedro V,Braga
Jardim Escola João De Deus De Braga,Braga
"Externato ""Paulo VI""",Braga
Externato Nossa Senhora das Graças,Braga
Colégio Leonardo da Vinci,Braga
Colégio Alfacoop - Externato Infante  D. Henrique,Braga
"Escola Artística do Conservatório de Música Calouste Gulbenkian, Braga",Braga
Edifacoop - Coop.Ed.Indivíduo Formação e Apoio,Braga
Colégio Teresiano,Braga
Jardim de Infância do Centro Social Paroquial de Caldas da Rainha,Leiria
INFANCOOP,Leiria
Colégio Rainha Dona Leonor,Leiria
Colégio O Brinquinho,Leiria
Escola Waldorf - A Oliveira,Faro
Escola Mais Plural,Braga
Didáxis - Riba de Ave,Braga
Colégio Mundos de Vida,Braga
Colégio Machado Ruivo – Escolinha de Famalicão,Braga
"Escola Básica de Lagarinhos, Gouveia",Guarda
Colégio de Nossa Senhora do Alto,Faro
Colégio Oficina Divertida,Faro
Jardim-Escola João de Deus de Faro,Faro
O Relógio,Faro
Associação Cultural E Recreativa De Fornelos,Braga
Externato Menino Jesus,Faro
"Escola Regional Dr. José Dinis da Fonseca, Arrifana",Guarda
Colégio Bambino,Faro
Externato Jardim Infantil da Torraltinha,Faro
Colégio de S. Gonçalo,Faro
Colégio do Ave,Braga
Colégio De Nossa Senhora Da Conceição,Braga
Colégio Internacional de Vilamoura,Faro
"Externato ""Ti-Té""",Faro
Colégio João Paulo II ,Faro
Colégio do Rio,Faro
Colégio da Penina,Faro
Colégio Português,Aveiro
"Escola Básica de Ameixial, Loulé",Faro
"Escola Básica de Goldra, Loulé",Faro
"Escola Básica de Erra, Coruche",Santarém
Escola Básica n.º 3 de Vendas Novas,Évora
"Escola Básica de Galamares, Sintra",Lisboa
"Escola Básica de Foros do Galeado, Odemira",Beja
"Escola Básica de Vermiosa, Figueira de Castelo Rodrigo",Guarda
"Escola Básica de Póvoa do Veado, Castro Daire",Viseu
"Escola Básica dos Foros de Salvaterra e da Várzea Fresca, Salvaterra de Magos",Santarém
"Escola Básica de Penaverde, Aguiar da Beira",Guarda
"Jardim de Infância de São Lourenço de Mamporcão, Estremoz",Évora
"Escola Básica de Outeiro de Baixo, Tondela",Viseu
"Escola Básica de Tinalhas, Castelo Branco",Castelo Branco
"Escola Básica de Reigada, Figueira de Castelo Rodrigo",Guarda
"Escola Básica n.º 2 de Fonte Santa, Loulé",Faro
"Escola Básica n.º 2 de Montenegro, Faro",Faro
"Escola Básica da Avenida, Albergaria-a-Velha",Aveiro
"Escola Básica de Vilar de Besteiros, Tondela",Viseu
"Escola Básica de Tourigo, Tondela",Viseu
Jardim Escola João De Deus – Albarraque,Lisboa
"Escola Básica de Vale de Madeiros, Nelas",Viseu
"Escola Básica Maria de Lourdes Pintasilgo, Ramada, Odivelas",Lisboa
"Escola Básica de Ranholas, Sintra",Lisboa
"Escola Básica de Aguieira, Nelas",Viseu
"Jardim de Infância de Santo Amaro, Sousel",Portalegre
"Escola Básica da Ereira, Cartaxo",Santarém
"Escola Básica de Orjariça, Torres Vedras",Lisboa
"Escola Básica de Bom Sucesso, Figueira da Foz",Coimbra
Escola Básica n.º 5 de Portimão,Faro
PaRK International School - Alfragide,Lisboa
Colégio Cosme e Damião,Lisboa
"Escola Básica do Estádio do Mar, Matosinhos",Porto
Academia de São Miguel dos Arcos,Lisboa
Escola da Terra,Lisboa
Jardim Escola João de Deus - Belas,Lisboa
Colégio Verde Água,Lisboa
Ca.DA - Escola,Setúbal
Redbridge School,Lisboa
Colégio Place4all,Lisboa
Creche Mamã Galinha,Lisboa
Jardim de Infância Compasso Lírico,Coimbra
Colégio INED - Polo I,Porto
Academia Musical de Monção,Viana do Castelo
Escola Casa da Floresta - Pólo Sesimbra,Setúbal
Colégio Internato Claret,Porto
Colégio Mundo das Descobertas,Setúbal
Projeto Scholé,Porto
"Escola Básica de Santa Marta do Pinhal, Corroios, Seixal",Setúbal
Colégio da Areosa,Porto
Brincadeiras ao Cubo - Secções I,Setúbal
Colégio Mãe Galinha - Secção,Aveiro
Colégio de Talentos,Lisboa
Colégio Dom João de Aboim ,Braga
Conservatório de Música de Loulé - Francisco Rosado,Faro
Colégio Chapim Azul,Porto
Colégio Minerva - Espaço D. Manuel de Mello,Setúbal
Astória International School - Secção II,Lisboa
PaRK International School - Praça de Espanha,Lisboa
Colégio da Academia de Ensino Particular,Porto
Colégio Mundo do Colibri,Porto
"Escola Básica Maria Barroso, Lisboa",Lisboa
Colégio Andrade Corvo,Santarém
Colégio Small Land,Lisboa
"Escola Básica ""Centro Escolar da Luz"", Lagos",Faro
"Escola Básica de Santa Maria, Charneca de Caparica, Almada",Setúbal
Colégio do Minho - Polo de Monção,Viana do Castelo
Colégio de S. José - Beja,Beja
Escola Montessori do Porto - Pólo ,Porto
Colégio Saint Daniel Brottier - Sede,Lisboa
Escola Básica de Castelo de Paiva,Aveiro
"Escola Básica n.º 2 de Hortas de Santo António, Loulé",Faro
"Escola Básica do Mosteiro, Odivelas",Lisboa
Externato A Nova Toca - Secção,Lisboa
Leiria International School,Leiria
AIS – Almada International School,Setúbal
Colégio CdD - Secção,Setúbal
Externato Educação Popular,Lisboa
Colégio João Paulo II,Braga
Colégio Júlio Dinis- International School,Porto
"Escola Básica e Secundária Mestre de Avis, Avis",Portalegre
Escola Básica do 1º ciclo com pré-escolar do Campanário,Ilha da Madeira
Centro de Reabilitação Psicopedagógica da Sagrada Família,Ilha da Madeira
Colégio Infante D. Henrique,Ilha da Madeira
Colégio Salesianos Funchal,Ilha da Madeira
Colégio da Rochinha,Ilha da Madeira
Colégio de Apresentação de Maria,Ilha da Madeira
Colégio de Santa Teresinha,Ilha da Madeira
Colégio do Marítimo,Ilha da Madeira
Escola Básica  do 1º ciclo com pré-escolar e creche da Ladeira e Lamaceiros,Ilha da Madeira
Escola Básica com Pré-escolar Bartolomeu Perestrelo,Ilha da Madeira
Escola Básica com Pré-escolar Dr. Eduardo Brazão de Castro,Ilha da Madeira
Escola Básica com Pré-escolar de Santo António e Curral das Freiras,Ilha da Madeira
Escola Básica com Pré-escolar do Porto da Cruz ,Ilha da Madeira
Escola Básica com Pré-escolar e Creche Dr. Alfredo Nóbrega Júnior,Ilha da Madeira
Escola Básica com Pré-escolar e Creche do Caniçal,Ilha da Madeira
Escola Básica com Pré-escolar e Creche dos Louros,Ilha da Madeira
Escola Básica do 1.º Ciclo com Pré-escolar do Carvalhal e Carreira,Ilha da Madeira
Escola Básica do 1.º Ciclo com Pré-escolar e Creche de Maroços e Santo António da Serra,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar Cruz de Carvalho,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar Lombo de São João e São Paulo,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar Ribeiro Domingos Dias,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar Visconde Cacongo,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Achada,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Ajuda,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Assomada,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Calheta,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Corujeira,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Fonte da Rocha,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Ladeira,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Lombada,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Lourencinha,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Marinheira,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Pena,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Serra de Água,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar da Tabúa,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar das Figueirinhas,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar de Câmara de Lobos,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar de São Martinho,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Areeiro e Lombada,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Boliqueime,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Caniço,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Covão e Vargem,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Estreito da Calheta,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Estreito de Câmara de Lobos,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Jardim da Serra,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Lombo dos Canhas,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Monte,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar do Rancho e Caldeira,Ilha da Madeira
"Escola Básica Ana de Castro Osório, Serra das Minas, Sintra",Lisboa
Escola Básica do 1º ciclo com pré-escolar do Ribeiro de Alforra,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar dos Ilhéus - Coronel Sarmento,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche Engenheiro Luís Santos Costa,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche Professor Eleutério de Aguiar,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche da Nazaré,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche da Ponta do Sol,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche da Quinta Grande,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche da Ribeira Brava,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche da Água de Pena,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche de Santa Cruz,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche de Santo Amaro,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche de São Vicente,Ilha da Madeira
Escola Básica do 1º ciclo com pré-escolar e creche do Lombo da Guiné,Ilha da Madeira
Escola Básica e Secundária com Pré-escolar e Creche Bispo D. Manuel Ferreira Cabral,Ilha da Madeira
Escola Básica e Secundária com Pré-escolar da Calheta,Ilha da Madeira
Escola Básica e Secundária com Pré-escolar e Creche Professor Dr. Francisco Freitas Branco,Ilha de Porto Santo
Escola Básica e Secundária com Pré-escolar e Creche do Porto Moniz,Ilha da Madeira
Escola Dona Olga de Brito,Ilha da Madeira
Escola Maria Eugénia Canavial,Ilha da Madeira
Externato  Princesa Dona Maria Amélia ,Ilha da Madeira
Externato Adventista,Ilha da Madeira
Externato Júlio Dinis,Ilha da Madeira
Externato Nossa Senhora da Conceição,Ilha de Porto Santo
Externato Sant' Ana,Ilha da Madeira
Externato Santo Condestável,Ilha da Madeira
Externato São Francisco de Sales - Centros Educativos da Apresentação de Maria - Gaula,Ilha da Madeira
Externato São Francisco de Sales - Centros Educativos da Apresentação de Maria - Prazeres,Ilha da Madeira
Externato São João,Ilha da Madeira
International Sharing School-Madeira,Ilha da Madeira
The International School Of Madeira,Ilha da Madeira
"EB 1, 2, 3/S/JI Manuel Azevedo da Cunha",Ilha de São Jorge
"EB 1,2,3/S Cardeal Costa Nunes",Ilha do Pico
Jardim de Infância A Palmeira,Setúbal
Colégio The Sailors – Talvaizinho,Braga
EB1 Candelária,Ilha do Pico
EB1 Dr. Carlos Bettencourt Leça,Ilha de São Miguel
EB1 São Mateus,Ilha do Pico
EB1 São Vicente Ferreira,Ilha de São Miguel
EB1 da Urzelina,Ilha de São Jorge
"EB1, 2, 3/S de Velas",Ilha de São Jorge
"EB1,2,3/JI  da Vila de  Rabo de Peixe",Ilha de São Miguel
"EB1,2,3/JI Francisco Ornelas da Câmara",Ilha Terceira
"EB1,2,3/JI da Vila de São Sebastião",Ilha Terceira
"EB1,2,3/JI de Angra do Heroísmo",Ilha Terceira
"EB1,2,3/JI de Biscoitos",Ilha Terceira
"EB1,2,3/JI de Furnas",Ilha de São Miguel
"EB1,2,3/JI de Ponta Garça",Ilha de São Miguel
"EB1,2,3/JI de Vila de Capelas",Ilha de São Miguel
"EB1,2,3/JI de Vila do Topo",Ilha de São Jorge
"EB1,2,3/JI de Água de Pau",Ilha de São Miguel
"EB1,2,3/JI/S Padre Maurício de Freitas",Ilha das Flores
"EB1,2,3/JI/S das Lajes do Pico",Ilha do Pico
"EB1,2,3/JI/S/EA Tomás de Borba",Ilha Terceira
"EB1,2,3/S Mouzinho da Silveira",Ilha do Corvo
"EB1,2,3/S/JI de São Roque do Pico",Ilha do Pico
"EB1,2/EA/JI António José de Ávila",Ilha do Faial
"EB1,2/JI Canto da Maia",Ilha de São Miguel
"EB1,2/JI Gaspar Frutuoso",Ilha de São Miguel
"EB1,2/JI da Ponta da Ilha",Ilha do Pico
"EB1,2/JI das Lajes das Flores",Ilha das Flores
EB1/JI António Medeiros Frazão,Ilha de São Miguel
EB1/JI António Tavares Torres,Ilha de São Miguel
EB1/JI Bandeiras,Ilha do Pico
"Escola Básica de Fernão Ferro, Seixal",Setúbal
Academia de Música de Vila Verde,Braga
Externato O Caracol,Lisboa
EB1/JI Base Aérea nº 4,Ilha Terceira
EB1/JI Cardeal Humberto de Medeiros,Ilha de São Miguel
EB1/JI Cecília Meireles,Ilha de São Miguel
EB1/JI Comendador Ângelo José Dias,Ilha de São Miguel
EB1/JI Criação Velha,Ilha do Pico
EB1/JI D. António Sousa Braga,Ilha de Santa Maria
EB1/JI D. Paulo José Tavares,Ilha de São Miguel
EB1/JI Dr. Francisco Carreiro da Costa,Ilha de São Miguel
EB1/JI Dr. Francisco Machado Faria e Maia,Ilha de São Miguel
EB1/JI Dr. José Pereira Botelho,Ilha de São Miguel
EB1/JI Engº. José Cordeiro,Ilha de São Miguel
EB1/JI Francisco José de Medeiros,Ilha de São Miguel
EB1/JI Francisco Medeiros Garoupa,Ilha de São Miguel
EB1/JI Infante D. Henrique,Ilha Terceira
EB1/JI Irmãos Goulart,Ilha Terceira
EB1/JI João Francisco Cabral,Ilha de São Miguel
EB1/JI Madre Teresa D Anunciada,Ilha de São Miguel
EB1/JI Manuel António Vasconcelos,Ilha de São Miguel
EB1/JI Manuel Inácio de Melo,Ilha de São Miguel
EB1/JI Marquês Jácome Correia,Ilha de São Miguel
EB1/JI Maximino Fernandes Rocha,Ilha Terceira
EB1/JI Mons. João Mauricio Amaral Ferreira,Ilha de São Miguel
EB1/JI Padre António Nunes,Ilha de São Miguel
EB1/JI Padre Dr. Laudalino da Câmara Moniz de Sá,Ilha de São Miguel
EB1/JI Padre José Cabral Lindo,Ilha de São Miguel
EB1/JI Padre José Gomes Pereira,Ilha de São Miguel
EB1/JI Padre Lino Vieira Fagundes,Ilha Terceira
EB1/JI Padre Manuel Ernesto Ferreira,Ilha de São Miguel
EB1/JI Prof. António dos Santos Botelho,Ilha de São Miguel
EB1/JI Prof. José Furtado Leite,Ilha de São Miguel
EB1/JI Prof. Manuel Francisco Correia,Ilha de São Miguel
Colégio Novo da Maia - Polo de Gaia,Porto
EB1/JI Prof. Mariano Marcelino Cabral (Fenais da Luz),Ilha de São Miguel
EB1/JI Prof. Octávio Gomes Filipe,Ilha de São Miguel
EB1/JI Professor Amâncio da Câmara Leite,Ilha de São Miguel
EB1/JI Professor António Augusto da Mota Frazão,Ilha de São Miguel
EB1/JI Professor Dr. Alexandre Linhares Furtado,Ilha de São Miguel
EB1/JI Professor Manuel Jacinto da Ponte,Ilha de São Miguel
EB1/JI São Brás,Ilha de São Miguel
EB1/JI Tavares Canário,Ilha de São Miguel
EB1/JI da Covoada,Ilha de São Miguel
EB1/JI da Feteira,Ilha do Faial
EB1/JI da Lomba do Botão,Ilha de São Miguel
EB1/JI da Luz,Ilha da Graciosa
EB1/JI da Relva,Ilha de São Miguel
EB1/JI da Ribeirinha,Ilha de São Miguel
EB1/JI da Ribeirinha,Ilha Terceira
EB1/JI da Vila de Capelas,Ilha de São Miguel
"EB1/JI da Vista Alegre, Matriz e Conceição",Ilha do Faial
EB1/JI das Ribeiras,Ilha do Pico
EB1/JI de Aeroporto,Ilha de Santa Maria
EB1/JI de Agualva,Ilha Terceira
EB1/JI de Aldeia Nova,Ilha Terceira
EB1/JI de Almagreira,Ilha de Santa Maria
EB1/JI de Cabo da Praia,Ilha Terceira
EB1/JI de Candelária,Ilha de São Miguel
EB1/JI de Cantinho,Ilha Terceira
EB1/JI de Castelo Branco,Ilha do Faial
EB1/JI de Cinco Ribeiras,Ilha Terceira
EB1/JI de Doze Ribeiras,Ilha Terceira
EB1/JI de Fenais dAjuda,Ilha de São Miguel
EB1/JI de Fonte Bastardo,Ilha Terceira
EB1/JI de Guadalupe,Ilha da Graciosa
EB1/JI de Livramento,Ilha de São Miguel
EB1/JI de Lomba da Fazenda,Ilha de São Miguel
Escola Teia Multicultural de Educação Integral,Faro
Academia de Música de Vila Verde - Polo Ponte da Barca,Viana do Castelo
EB1/JI de Lomba do Loução,Ilha de São Miguel
EB1/JI de Matriz,Ilha de São Miguel
EB1/JI de Nordeste,Ilha de São Miguel
EB1/JI de Pasteleiro,Ilha do Faial
EB1/JI de Pedro Miguel,Ilha do Faial
EB1/JI de Pico da Urze,Ilha Terceira
EB1/JI de Porto Martins,Ilha Terceira
EB1/JI de Posto Santo,Ilha Terceira
EB1/JI de Prainha e Santo Amaro,Ilha do Pico
EB1/JI de Ramalho,Ilha de São Miguel
EB1/JI de Ribeira Quente,Ilha de São Miguel
EB1/JI de S. Bartolomeu,Ilha Terceira
EB1/JI de S. Mateus,Ilha Terceira
EB1/JI de S. Pedro,Ilha de São Miguel
EB1/JI de S.Roque,Ilha de São Miguel
EB1/JI de Santa Bárbara,Ilha de São Miguel
EB1/JI de Santa Bárbara,Ilha Terceira
EB1/JI de Santa Bárbara,Ilha de São Miguel
EB1/JI de Santa Cruz,Ilha da Graciosa
EB1/JI de Santa Luzia,Ilha Terceira
EB1/JI de Santa Rita,Ilha Terceira
EB1/JI de Santo António,Ilha de São Miguel
EB1/JI de São Brás,Ilha Terceira
EB1/JI de São José,Ilha de São Miguel
EB1/JI de São João de Deus,Ilha Terceira
EB1/JI de São Pedro,Ilha de Santa Maria
EB1/JI de Velas,Ilha de São Jorge
EB1/JI de Vila Nova,Ilha Terceira
EB1/JI de Vila da Praia,Ilha da Graciosa
EB1/JI de Vila do Porto  ,Ilha de Santa Maria
EB1/JI do Capelo e Praia do Norte,Ilha do Faial
EB1/JI do Faial da Terra,Ilha de São Miguel
EB1/JI do Outeiro,Ilha de São Miguel
"Escola Montessori do Porto, Polo II",Porto
EB1/JI do Porto Judeu,Ilha Terceira
EB1/JI dos Altares,Ilha Terceira
EB1/JI dos Cedros,Ilha do Faial
EB1/JI dos Flamengos,Ilha do Faial
EB1/JI dos Foros,Ilha de São Miguel
EB1/JI dos Milagres ,Ilha de São Miguel
"EB2,3 de Ginetes",Ilha de São Miguel
"Escola Básica Gastão Cruz, Faro",Faro
Casa de Infância de Stº António,Ilha do Faial
Colégio Gente de Palmo e Meio,Ilha de São Miguel
Colégio S. Francisco Xavier,Ilha de São Miguel
Colégio de Santa Clara,Ilha Terceira
Colégio do Castanheiro,Ilha de São Miguel
Cooperativa de Ensino A Colmeia,Ilha de São Miguel
Externato A Passarada,Ilha de São Miguel
